latest_year,type,id,indicator,year,xaxis_display,value
0,country,SAU,gov_net_interest_perc_revenues,2015,2015,-0.080860919
0,country,SEN,gov_net_interest_perc_revenues,2015,2015,0.078808156
0,country,SRB,gov_net_interest_perc_revenues,2015,2015,0.076625522
0,country,SYC,gov_net_interest_perc_revenues,2015,2015,0.089866157
0,country,SLE,gov_net_interest_perc_revenues,2015,2015,0.049952643
0,country,SGP,gov_net_interest_perc_revenues,2015,2015,-0.003212732
0,country,SVK,gov_net_interest_perc_revenues,2015,2015,0.034678381
0,country,SVN,gov_net_interest_perc_revenues,2015,2015,0.062068578
0,country,SLB,gov_net_interest_perc_revenues,2015,2015,0.003051882
0,country,SOM,gov_net_interest_perc_revenues,2015,2015,0
0,country,ZAF,gov_net_interest_perc_revenues,2015,2015,0.113762466
0,country,SSD,gov_net_interest_perc_revenues,2015,2015,0.020038371
0,country,ESP,gov_net_interest_perc_revenues,2015,2015,0.067406368
0,country,LKA,gov_net_interest_perc_revenues,2015,2015,0.360894386
0,country,SDN,gov_net_interest_perc_revenues,2015,2015,0.0832521
0,country,SUR,gov_net_interest_perc_revenues,2015,2015,0.065855594
0,country,SWE,gov_net_interest_perc_revenues,2015,2015,0.003706991
0,country,CHE,gov_net_interest_perc_revenues,2015,2015,0.007038485
0,country,SYR,gov_net_interest_perc_revenues,2015,2015,NA
0,country,TJK,gov_net_interest_perc_revenues,2015,2015,0.016903546
0,country,TZA,gov_net_interest_perc_revenues,2015,2015,0.104125796
0,country,THA,gov_net_interest_perc_revenues,2015,2015,0.026015552
0,country,TLS,gov_net_interest_perc_revenues,2015,2015,0
0,country,TGO,gov_net_interest_perc_revenues,2015,2015,0.125069741
0,country,TON,gov_net_interest_perc_revenues,2015,2015,0.023809524
0,country,TTO,gov_net_interest_perc_revenues,2015,2015,0.072304026
0,country,TUN,gov_net_interest_perc_revenues,2015,2015,0.081378081
0,country,TUR,gov_net_interest_perc_revenues,2015,2015,0.057655092
0,country,TKM,gov_net_interest_perc_revenues,2015,2015,0.041980883
0,country,TUV,gov_net_interest_perc_revenues,2015,2015,-0.09375
0,country,UGA,gov_net_interest_perc_revenues,2015,2015,0.113803454
0,country,UKR,gov_net_interest_perc_revenues,2015,2015,0.099401471
0,country,ARE,gov_net_interest_perc_revenues,2015,2015,0.009919612
0,country,GBR,gov_net_interest_perc_revenues,2015,2015,0.041022004
0,country,USA,gov_net_interest_perc_revenues,2015,2015,0.058186619
0,country,URY,gov_net_interest_perc_revenues,2015,2015,0.079386316
0,country,UZB,gov_net_interest_perc_revenues,2015,2015,-0.005179926
0,country,VUT,gov_net_interest_perc_revenues,2015,2015,0.025041139
0,country,VEN,gov_net_interest_perc_revenues,2015,2015,NA
0,country,VNM,gov_net_interest_perc_revenues,2015,2015,0.082331773
0,country,YEM,gov_net_interest_perc_revenues,2015,2015,0.578601326
0,country,ZMB,gov_net_interest_perc_revenues,2015,2015,0.151767816
0,country,ZWE,gov_net_interest_perc_revenues,2015,2015,0.047364196
0,country,AFG,gov_net_interest_perc_revenues,2016,2016,0.002305948
0,country,ALB,gov_net_interest_perc_revenues,2016,2016,0.089083856
0,country,DZA,gov_net_interest_perc_revenues,2016,2016,0.009346354
0,country,AGO,gov_net_interest_perc_revenues,2016,2016,0.162208575
0,country,ATG,gov_net_interest_perc_revenues,2016,2016,0.104100946
0,country,ARG,gov_net_interest_perc_revenues,2016,2016,0.054276492
0,country,ARM,gov_net_interest_perc_revenues,2016,2016,0.090562021
0,country,AUS,gov_net_interest_perc_revenues,2016,2016,0.025809168
0,country,AUT,gov_net_interest_perc_revenues,2016,2016,0.034470044
0,country,AZE,gov_net_interest_perc_revenues,2016,2016,0.01246437
0,country,BHS,gov_net_interest_perc_revenues,2016,2016,0.138260432
0,country,BHR,gov_net_interest_perc_revenues,2016,2016,0.168782323
0,country,BGD,gov_net_interest_perc_revenues,2016,2016,0.189068218
0,country,BRB,gov_net_interest_perc_revenues,2016,2016,0.268336964
0,country,BLR,gov_net_interest_perc_revenues,2016,2016,0.05044126
0,country,BEL,gov_net_interest_perc_revenues,2016,2016,0.046653962
0,country,BLZ,gov_net_interest_perc_revenues,2016,2016,0.100096246
0,country,BEN,gov_net_interest_perc_revenues,2016,2016,0.081174078
0,country,BTN,gov_net_interest_perc_revenues,2016,2016,0.050167701
0,country,BOL,gov_net_interest_perc_revenues,2016,2016,0.03030303
0,country,BIH,gov_net_interest_perc_revenues,2016,2016,0.020316206
0,country,BWA,gov_net_interest_perc_revenues,2016,2016,0.005935286
0,country,BRA,gov_net_interest_perc_revenues,2016,2016,0.183656028
0,country,BRN,gov_net_interest_perc_revenues,2016,2016,0
0,country,BGR,gov_net_interest_perc_revenues,2016,2016,0.008386643
0,country,BFA,gov_net_interest_perc_revenues,2016,2016,0.046322393
0,country,BDI,gov_net_interest_perc_revenues,2016,2016,0.042141531
0,country,CPV,gov_net_interest_perc_revenues,2016,2016,0.094950915
0,country,KHM,gov_net_interest_perc_revenues,2016,2016,0.017228718
0,country,CMR,gov_net_interest_perc_revenues,2016,2016,0.050513403
0,country,CAN,gov_net_interest_perc_revenues,2016,2016,0.014350257
0,country,CAF,gov_net_interest_perc_revenues,2016,2016,0.041969676
0,country,TCD,gov_net_interest_perc_revenues,2016,2016,0.160576299
0,country,CHL,gov_net_interest_perc_revenues,2016,2016,0.012475023
0,country,CHN,gov_net_interest_perc_revenues,2016,2016,0.023520006
0,country,COL,gov_net_interest_perc_revenues,2016,2016,0.069382576
0,country,COM,gov_net_interest_perc_revenues,2016,2016,0.006522172
0,country,COG,gov_net_interest_perc_revenues,2016,2016,0.07596193
0,country,CRI,gov_net_interest_perc_revenues,2016,2016,0.202286583
0,country,CIV,gov_net_interest_perc_revenues,2016,2016,0.08597385
0,country,HRV,gov_net_interest_perc_revenues,2016,2016,0.062581426
0,country,CUB,gov_net_interest_perc_revenues,2016,2016,NA
0,country,CYP,gov_net_interest_perc_revenues,2016,2016,0.065424489
0,country,CZE,gov_net_interest_perc_revenues,2016,2016,0.019383807
0,country,COD,gov_net_interest_perc_revenues,2016,2016,0.019254613
0,country,DNK,gov_net_interest_perc_revenues,2016,2016,0.009796906
0,country,DJI,gov_net_interest_perc_revenues,2016,2016,0.033758679
0,country,DMA,gov_net_interest_perc_revenues,2016,2016,0.027149321
0,country,DOM,gov_net_interest_perc_revenues,2016,2016,0.18259773
0,country,ECU,gov_net_interest_perc_revenues,2016,2016,0.051147738
0,country,EGY,gov_net_interest_perc_revenues,2016,2016,0.402254366
0,country,SLV,gov_net_interest_perc_revenues,2016,2016,0.119653768
0,country,GNQ,gov_net_interest_perc_revenues,2016,2016,0.02425747
0,country,ERI,gov_net_interest_perc_revenues,2016,2016,0.07335162
0,country,EST,gov_net_interest_perc_revenues,2016,2016,-0.001651333
0,country,SWZ,gov_net_interest_perc_revenues,2016,2016,0.03474257
0,country,ETH,gov_net_interest_perc_revenues,2016,2016,0.029536106
0,country,FJI,gov_net_interest_perc_revenues,2016,2016,0.107905583
0,country,FIN,gov_net_interest_perc_revenues,2016,2016,0.005232301
0,country,FRA,gov_net_interest_perc_revenues,2016,2016,0.032894859
0,country,GAB,gov_net_interest_perc_revenues,2016,2016,0.135632087
0,country,GMB,gov_net_interest_perc_revenues,2016,2016,0.38530593
0,country,GEO,gov_net_interest_perc_revenues,2016,2016,0.041878832
0,country,DEU,gov_net_interest_perc_revenues,2016,2016,0.020515157
0,country,GHA,gov_net_interest_perc_revenues,2016,2016,0.399411051
0,country,GRC,gov_net_interest_perc_revenues,2016,2016,0.064073436
0,country,GRD,gov_net_interest_perc_revenues,2016,2016,0.109042553
0,country,GTM,gov_net_interest_perc_revenues,2016,2016,0.134329137
0,country,GIN,gov_net_interest_perc_revenues,2016,2016,0.068536184
0,country,GNB,gov_net_interest_perc_revenues,2016,2016,0.045255618
0,country,GUY,gov_net_interest_perc_revenues,2016,2016,0.02719155
0,country,HTI,gov_net_interest_perc_revenues,2016,2016,0.016655378
0,country,HND,gov_net_interest_perc_revenues,2016,2016,0.02285804
0,country,HUN,gov_net_interest_perc_revenues,2016,2016,0.066592178
0,country,ISL,gov_net_interest_perc_revenues,2016,2016,0.049366978
0,country,IND,gov_net_interest_perc_revenues,2016,2016,0.228774678
0,country,IDN,gov_net_interest_perc_revenues,2016,2016,0.10278474
0,country,IRN,gov_net_interest_perc_revenues,2016,2016,0.027753272
0,country,IRQ,gov_net_interest_perc_revenues,2016,2016,0.025105689
0,country,IRL,gov_net_interest_perc_revenues,2016,2016,0.081452683
0,country,ISR,gov_net_interest_perc_revenues,2016,2016,0.051525895
0,country,ITA,gov_net_interest_perc_revenues,2016,2016,0.08013645
0,country,JAM,gov_net_interest_perc_revenues,2016,2016,0.278778907
0,country,JPN,gov_net_interest_perc_revenues,2016,2016,0.031758691
0,country,JOR,gov_net_interest_perc_revenues,2016,2016,0.116783117
0,country,KAZ,gov_net_interest_perc_revenues,2016,2016,0.013185515
0,country,KEN,gov_net_interest_perc_revenues,2016,2016,0.156940877
0,country,KIR,gov_net_interest_perc_revenues,2016,2016,0
0,country,KOR,gov_net_interest_perc_revenues,2016,2016,-0.013592914
0,country,KWT,gov_net_interest_perc_revenues,2016,2016,-0.272657323
0,country,KGZ,gov_net_interest_perc_revenues,2016,2016,0.027245885
0,country,LAO,gov_net_interest_perc_revenues,2016,2016,0.055897476
0,country,LVA,gov_net_interest_perc_revenues,2016,2016,0.033976834
0,country,LBN,gov_net_interest_perc_revenues,2016,2016,0.480344966
0,country,LSO,gov_net_interest_perc_revenues,2016,2016,0.017812072
0,country,LBR,gov_net_interest_perc_revenues,2016,2016,0.009624639
0,country,LBY,gov_net_interest_perc_revenues,2016,2016,0
0,country,LTU,gov_net_interest_perc_revenues,2016,2016,0.040383142
0,country,LUX,gov_net_interest_perc_revenues,2016,2016,-0.005769802
0,country,MDG,gov_net_interest_perc_revenues,2016,2016,0.05944774
0,country,MWI,gov_net_interest_perc_revenues,2016,2016,0.205966006
0,country,MYS,gov_net_interest_perc_revenues,2016,2016,0.091034434
0,country,MDV,gov_net_interest_perc_revenues,2016,2016,0.061685865
0,country,MLI,gov_net_interest_perc_revenues,2016,2016,0.036852824
0,country,MLT,gov_net_interest_perc_revenues,2016,2016,0.055921053
0,country,MHL,gov_net_interest_perc_revenues,2016,2016,0.008196721
0,country,MRT,gov_net_interest_perc_revenues,2016,2016,0.036847449
0,country,MUS,gov_net_interest_perc_revenues,2016,2016,0.110296758
0,country,MEX,gov_net_interest_perc_revenues,2016,2016,0.126790567
0,country,FSM,gov_net_interest_perc_revenues,2016,2016,0.004366812
0,country,MDA,gov_net_interest_perc_revenues,2016,2016,0.039436742
0,country,MNG,gov_net_interest_perc_revenues,2016,2016,0.168996271
0,country,MNE,gov_net_interest_perc_revenues,2016,2016,0.051987768
0,country,MAR,gov_net_interest_perc_revenues,2016,2016,0.101879245
0,country,MOZ,gov_net_interest_perc_revenues,2016,2016,0.102626332
0,country,MMR,gov_net_interest_perc_revenues,2016,2016,0.064659955
0,country,NAM,gov_net_interest_perc_revenues,2016,2016,0.0756969
0,country,NRU,gov_net_interest_perc_revenues,2016,2016,-0.183544304
0,country,NPL,gov_net_interest_perc_revenues,2016,2016,0.014656864
0,country,NLD,gov_net_interest_perc_revenues,2016,2016,0.025870196
0,country,NZL,gov_net_interest_perc_revenues,2016,2016,0.017118417
0,country,NIC,gov_net_interest_perc_revenues,2016,2016,0.025932767
0,country,NER,gov_net_interest_perc_revenues,2016,2016,0.045873457
0,country,NGA,gov_net_interest_perc_revenues,2016,2016,0.250248637
0,country,MKD,gov_net_interest_perc_revenues,2016,2016,0.040306829
0,country,NOR,gov_net_interest_perc_revenues,2016,2016,-0.045941995
0,country,OMN,gov_net_interest_perc_revenues,2016,2016,-0.015787287
0,country,PAK,gov_net_interest_perc_revenues,2016,2016,0.279982404
0,country,PLW,gov_net_interest_perc_revenues,2016,2016,-0.088
0,country,PAN,gov_net_interest_perc_revenues,2016,2016,0.081229607
0,country,PNG,gov_net_interest_perc_revenues,2016,2016,0.119015831
0,country,PRY,gov_net_interest_perc_revenues,2016,2016,0.046661356
0,country,PER,gov_net_interest_perc_revenues,2016,2016,0.049873594
0,country,PHL,gov_net_interest_perc_revenues,2016,2016,0.09746187
0,country,POL,gov_net_interest_perc_revenues,2016,2016,0.044079372
0,country,PRT,gov_net_interest_perc_revenues,2016,2016,0.090529579
0,country,QAT,gov_net_interest_perc_revenues,2016,2016,0.042126678
0,country,ROU,gov_net_interest_perc_revenues,2016,2016,0.042296127
0,country,RUS,gov_net_interest_perc_revenues,2016,2016,0.013210439
0,country,RWA,gov_net_interest_perc_revenues,2016,2016,0.04225191
0,country,KNA,gov_net_interest_perc_revenues,2016,2016,0.051995163
0,country,LCA,gov_net_interest_perc_revenues,2016,2016,0.144688645
0,country,VCT,gov_net_interest_perc_revenues,2016,2016,0.040453074
0,country,WSM,gov_net_interest_perc_revenues,2016,2016,0.013422819
0,country,STP,gov_net_interest_perc_revenues,2016,2016,0.015682657
0,country,SAU,gov_net_interest_perc_revenues,2016,2016,-0.137924994
0,country,SEN,gov_net_interest_perc_revenues,2016,2016,0.080376074
0,country,SRB,gov_net_interest_perc_revenues,2016,2016,0.071420509
0,country,SYC,gov_net_interest_perc_revenues,2016,2016,0.098126301
0,country,SLE,gov_net_interest_perc_revenues,2016,2016,0.055816629
0,country,SGP,gov_net_interest_perc_revenues,2016,2016,-0.060903498
0,country,SVK,gov_net_interest_perc_revenues,2016,2016,0.035403134
0,country,SVN,gov_net_interest_perc_revenues,2016,2016,0.059573041
0,country,SLB,gov_net_interest_perc_revenues,2016,2016,0.002821236
0,country,SOM,gov_net_interest_perc_revenues,2016,2016,0
0,country,ZAF,gov_net_interest_perc_revenues,2016,2016,0.1186837
0,country,SSD,gov_net_interest_perc_revenues,2016,2016,0.007513365
0,country,ESP,gov_net_interest_perc_revenues,2016,2016,0.062847537
0,country,LKA,gov_net_interest_perc_revenues,2016,2016,0.360716479
0,country,SDN,gov_net_interest_perc_revenues,2016,2016,0.067520192
0,country,SUR,gov_net_interest_perc_revenues,2016,2016,0.140906608
0,country,SWE,gov_net_interest_perc_revenues,2016,2016,0.002613861
0,country,CHE,gov_net_interest_perc_revenues,2016,2016,0.005400743
0,country,SYR,gov_net_interest_perc_revenues,2016,2016,NA
0,country,TJK,gov_net_interest_perc_revenues,2016,2016,0.023074563
0,country,TZA,gov_net_interest_perc_revenues,2016,2016,0.099634227
0,country,THA,gov_net_interest_perc_revenues,2016,2016,0.018304811
0,country,TLS,gov_net_interest_perc_revenues,2016,2016,0
0,country,TGO,gov_net_interest_perc_revenues,2016,2016,0.110127331
0,country,TON,gov_net_interest_perc_revenues,2016,2016,0.022160665
0,country,TTO,gov_net_interest_perc_revenues,2016,2016,0.108090051
0,country,TUN,gov_net_interest_perc_revenues,2016,2016,0.09764972
0,country,TUR,gov_net_interest_perc_revenues,2016,2016,0.041929374
0,country,TKM,gov_net_interest_perc_revenues,2016,2016,0.202866371
0,country,TUV,gov_net_interest_perc_revenues,2016,2016,-0.024390244
0,country,UGA,gov_net_interest_perc_revenues,2016,2016,0.164109042
0,country,UKR,gov_net_interest_perc_revenues,2016,2016,0.106853187
0,country,ARE,gov_net_interest_perc_revenues,2016,2016,0.004934566
0,country,GBR,gov_net_interest_perc_revenues,2016,2016,0.043541368
0,country,USA,gov_net_interest_perc_revenues,2016,2016,0.063802601
0,country,URY,gov_net_interest_perc_revenues,2016,2016,0.089761373
0,country,UZB,gov_net_interest_perc_revenues,2016,2016,-0.006159973
0,country,VUT,gov_net_interest_perc_revenues,2016,2016,0.030174133
0,country,VEN,gov_net_interest_perc_revenues,2016,2016,NA
0,country,VNM,gov_net_interest_perc_revenues,2016,2016,0.080709753
0,country,YEM,gov_net_interest_perc_revenues,2016,2016,0.707429687
0,country,ZMB,gov_net_interest_perc_revenues,2016,2016,0.188992362
0,country,ZWE,gov_net_interest_perc_revenues,2016,2016,0.036264991
0,country,AFG,gov_net_interest_perc_revenues,2017,2017,0.002547229
0,country,ALB,gov_net_interest_perc_revenues,2017,2017,0.074126911
0,country,DZA,gov_net_interest_perc_revenues,2017,2017,0.027955204
0,country,AGO,gov_net_interest_perc_revenues,2017,2017,0.206830839
0,country,ATG,gov_net_interest_perc_revenues,2017,2017,0.131386861
0,country,ARG,gov_net_interest_perc_revenues,2017,2017,0.071597114
0,country,ARM,gov_net_interest_perc_revenues,2017,2017,0.101320654
0,country,AUS,gov_net_interest_perc_revenues,2017,2017,0.024738173
0,country,AUT,gov_net_interest_perc_revenues,2017,2017,0.030109953
0,country,AZE,gov_net_interest_perc_revenues,2017,2017,0.012668217
0,country,BHS,gov_net_interest_perc_revenues,2017,2017,0.1424
0,country,BHR,gov_net_interest_perc_revenues,2017,2017,0.19661297
0,country,BGD,gov_net_interest_perc_revenues,2017,2017,0.190322563
0,country,BRB,gov_net_interest_perc_revenues,2017,2017,0.266410615
0,country,BLR,gov_net_interest_perc_revenues,2017,2017,0.050965062
0,country,BEL,gov_net_interest_perc_revenues,2017,2017,0.040180818
0,country,BLZ,gov_net_interest_perc_revenues,2017,2017,0.10310219
0,country,BEN,gov_net_interest_perc_revenues,2017,2017,0.106237646
0,country,BTN,gov_net_interest_perc_revenues,2017,2017,0.046844609
0,country,BOL,gov_net_interest_perc_revenues,2017,2017,0.036132947
0,country,BIH,gov_net_interest_perc_revenues,2017,2017,0.019572418
0,country,BWA,gov_net_interest_perc_revenues,2017,2017,0.016593469
0,country,BRA,gov_net_interest_perc_revenues,2017,2017,0.174270659
0,country,BRN,gov_net_interest_perc_revenues,2017,2017,0
0,country,BGR,gov_net_interest_perc_revenues,2017,2017,0.010197729
0,country,BFA,gov_net_interest_perc_revenues,2017,2017,0.043898003
0,country,BDI,gov_net_interest_perc_revenues,2017,2017,0.034959023
0,country,CPV,gov_net_interest_perc_revenues,2017,2017,0.090798909
0,country,KHM,gov_net_interest_perc_revenues,2017,2017,0.014872168
0,country,CMR,gov_net_interest_perc_revenues,2017,2017,0.057244506
0,country,CAN,gov_net_interest_perc_revenues,2017,2017,0.004708209
0,country,CAF,gov_net_interest_perc_revenues,2017,2017,0.024165536
0,country,TCD,gov_net_interest_perc_revenues,2017,2017,0.107605394
0,country,CHL,gov_net_interest_perc_revenues,2017,2017,0.015746386
0,country,CHN,gov_net_interest_perc_revenues,2017,2017,0.02588706
0,country,COL,gov_net_interest_perc_revenues,2017,2017,0.074502435
0,country,COM,gov_net_interest_perc_revenues,2017,2017,0.00359148
0,country,COG,gov_net_interest_perc_revenues,2017,2017,0.074265764
0,country,CRI,gov_net_interest_perc_revenues,2017,2017,0.231173206
0,country,CIV,gov_net_interest_perc_revenues,2017,2017,0.083887448
0,country,HRV,gov_net_interest_perc_revenues,2017,2017,0.053203814
0,country,CUB,gov_net_interest_perc_revenues,2017,2017,NA
0,country,CYP,gov_net_interest_perc_revenues,2017,2017,0.061046138
0,country,CZE,gov_net_interest_perc_revenues,2017,2017,0.015888076
0,country,COD,gov_net_interest_perc_revenues,2017,2017,0.023158355
0,country,DNK,gov_net_interest_perc_revenues,2017,2017,-0.001807964
0,country,DJI,gov_net_interest_perc_revenues,2017,2017,0.04477432
0,country,DMA,gov_net_interest_perc_revenues,2017,2017,0.039348711
0,country,DOM,gov_net_interest_perc_revenues,2017,2017,0.182188672
0,country,ECU,gov_net_interest_perc_revenues,2017,2017,0.063973064
0,country,EGY,gov_net_interest_perc_revenues,2017,2017,0.363973461
0,country,SLV,gov_net_interest_perc_revenues,2017,2017,0.126903553
0,country,GNQ,gov_net_interest_perc_revenues,2017,2017,0.024196713
0,country,ERI,gov_net_interest_perc_revenues,2017,2017,0.057440758
0,country,EST,gov_net_interest_perc_revenues,2017,2017,-7.63E-04
0,country,SWZ,gov_net_interest_perc_revenues,2017,2017,0.041227286
0,country,ETH,gov_net_interest_perc_revenues,2017,2017,0.030523955
0,country,FJI,gov_net_interest_perc_revenues,2017,2017,0.098249375
0,country,FIN,gov_net_interest_perc_revenues,2017,2017,0.004887773
0,country,FRA,gov_net_interest_perc_revenues,2017,2017,0.030513146
0,country,GAB,gov_net_interest_perc_revenues,2017,2017,0.153907293
0,country,GMB,gov_net_interest_perc_revenues,2017,2017,0.224055034
0,country,GEO,gov_net_interest_perc_revenues,2017,2017,0.043572591
0,country,DEU,gov_net_interest_perc_revenues,2017,2017,0.018340473
0,country,GHA,gov_net_interest_perc_revenues,2017,2017,0.379296853
0,country,GRC,gov_net_interest_perc_revenues,2017,2017,0.06369004
0,country,GRD,gov_net_interest_perc_revenues,2017,2017,0.104113111
0,country,GTM,gov_net_interest_perc_revenues,2017,2017,0.133412239
0,country,GIN,gov_net_interest_perc_revenues,2017,2017,0.059571563
0,country,GNB,gov_net_interest_perc_revenues,2017,2017,0.028306232
0,country,GUY,gov_net_interest_perc_revenues,2017,2017,0.029000308
0,country,HTI,gov_net_interest_perc_revenues,2017,2017,0.013022695
0,country,HND,gov_net_interest_perc_revenues,2017,2017,0.023161322
0,country,HUN,gov_net_interest_perc_revenues,2017,2017,0.058284434
0,country,ISL,gov_net_interest_perc_revenues,2017,2017,0.066017522
0,country,IND,gov_net_interest_perc_revenues,2017,2017,0.236487153
0,country,IDN,gov_net_interest_perc_revenues,2017,2017,0.113397
0,country,IRN,gov_net_interest_perc_revenues,2017,2017,0.042605836
0,country,IRQ,gov_net_interest_perc_revenues,2017,2017,0.029356481
0,country,IRL,gov_net_interest_perc_revenues,2017,2017,0.074811122
0,country,ISR,gov_net_interest_perc_revenues,2017,2017,0.051778516
0,country,ITA,gov_net_interest_perc_revenues,2017,2017,0.077568522
0,country,JAM,gov_net_interest_perc_revenues,2017,2017,0.241061891
0,country,JPN,gov_net_interest_perc_revenues,2017,2017,0.027841524
0,country,JOR,gov_net_interest_perc_revenues,2017,2017,0.112877155
0,country,KAZ,gov_net_interest_perc_revenues,2017,2017,-0.048613997
0,country,KEN,gov_net_interest_perc_revenues,2017,2017,0.179541798
0,country,KIR,gov_net_interest_perc_revenues,2017,2017,0.002724796
0,country,KOR,gov_net_interest_perc_revenues,2017,2017,-0.015783547
0,country,KWT,gov_net_interest_perc_revenues,2017,2017,-0.215191793
0,country,KGZ,gov_net_interest_perc_revenues,2017,2017,0.026106999
0,country,LAO,gov_net_interest_perc_revenues,2017,2017,0.046757232
0,country,LVA,gov_net_interest_perc_revenues,2017,2017,0.030860349
0,country,LBN,gov_net_interest_perc_revenues,2017,2017,0.429368824
0,country,LSO,gov_net_interest_perc_revenues,2017,2017,0.020200695
0,country,LBR,gov_net_interest_perc_revenues,2017,2017,0.016163793
0,country,LBY,gov_net_interest_perc_revenues,2017,2017,0
0,country,LTU,gov_net_interest_perc_revenues,2017,2017,0.035781138
0,country,LUX,gov_net_interest_perc_revenues,2017,2017,-0.005200355
0,country,MDG,gov_net_interest_perc_revenues,2017,2017,0.054153554
0,country,MWI,gov_net_interest_perc_revenues,2017,2017,0.174532715
0,country,MYS,gov_net_interest_perc_revenues,2017,2017,0.091480729
0,country,MDV,gov_net_interest_perc_revenues,2017,2017,0.048719088
0,country,MLI,gov_net_interest_perc_revenues,2017,2017,0.041570981
0,country,MLT,gov_net_interest_perc_revenues,2017,2017,0.046614872
0,country,MHL,gov_net_interest_perc_revenues,2017,2017,0.006896552
0,country,MRT,gov_net_interest_perc_revenues,2017,2017,0.043905325
0,country,MUS,gov_net_interest_perc_revenues,2017,2017,0.10558733
0,country,MEX,gov_net_interest_perc_revenues,2017,2017,0.149259312
0,country,FSM,gov_net_interest_perc_revenues,2017,2017,0.003484321
0,country,MDA,gov_net_interest_perc_revenues,2017,2017,0.03671856
0,country,MNG,gov_net_interest_perc_revenues,2017,2017,0.144995923
0,country,MNE,gov_net_interest_perc_revenues,2017,2017,0.059468822
0,country,MAR,gov_net_interest_perc_revenues,2017,2017,0.095893419
0,country,MOZ,gov_net_interest_perc_revenues,2017,2017,0.109349869
0,country,MMR,gov_net_interest_perc_revenues,2017,2017,0.074494245
0,country,NAM,gov_net_interest_perc_revenues,2017,2017,0.090212721
0,country,NRU,gov_net_interest_perc_revenues,2017,2017,-0.154285714
0,country,NPL,gov_net_interest_perc_revenues,2017,2017,0.013761966
0,country,NLD,gov_net_interest_perc_revenues,2017,2017,0.022569597
0,country,NZL,gov_net_interest_perc_revenues,2017,2017,0.016709779
0,country,NIC,gov_net_interest_perc_revenues,2017,2017,0.035631727
0,country,NER,gov_net_interest_perc_revenues,2017,2017,0.047011056
0,country,NGA,gov_net_interest_perc_revenues,2017,2017,0.206059242
0,country,MKD,gov_net_interest_perc_revenues,2017,2017,0.046863767
0,country,NOR,gov_net_interest_perc_revenues,2017,2017,-0.044095153
0,country,OMN,gov_net_interest_perc_revenues,2017,2017,-0.021763269
0,country,PAK,gov_net_interest_perc_revenues,2017,2017,0.271752664
0,country,PLW,gov_net_interest_perc_revenues,2017,2017,-0.12173913
0,country,PAN,gov_net_interest_perc_revenues,2017,2017,0.081257033
0,country,PNG,gov_net_interest_perc_revenues,2017,2017,0.132321041
0,country,PRY,gov_net_interest_perc_revenues,2017,2017,0.053344235
0,country,PER,gov_net_interest_perc_revenues,2017,2017,0.055193942
0,country,PHL,gov_net_interest_perc_revenues,2017,2017,0.087005418
0,country,POL,gov_net_interest_perc_revenues,2017,2017,0.039368457
0,country,PRT,gov_net_interest_perc_revenues,2017,2017,0.0850731
0,country,QAT,gov_net_interest_perc_revenues,2017,2017,0.043493968
0,country,ROU,gov_net_interest_perc_revenues,2017,2017,0.03873881
0,country,RUS,gov_net_interest_perc_revenues,2017,2017,0.015270029
0,country,RWA,gov_net_interest_perc_revenues,2017,2017,0.045862264
0,country,KNA,gov_net_interest_perc_revenues,2017,2017,0.050825921
0,country,LCA,gov_net_interest_perc_revenues,2017,2017,0.142605634
0,country,VCT,gov_net_interest_perc_revenues,2017,2017,0.065934066
0,country,WSM,gov_net_interest_perc_revenues,2017,2017,0.067901235
0,country,STP,gov_net_interest_perc_revenues,2017,2017,0.02114061
0,country,SAU,gov_net_interest_perc_revenues,2017,2017,-0.102622687
0,country,SEN,gov_net_interest_perc_revenues,2017,2017,0.098338936
0,country,SRB,gov_net_interest_perc_revenues,2017,2017,0.061427601
0,country,SYC,gov_net_interest_perc_revenues,2017,2017,0.083745819
0,country,SLE,gov_net_interest_perc_revenues,2017,2017,0.149660557
0,country,SGP,gov_net_interest_perc_revenues,2017,2017,-0.244499669
0,country,SVK,gov_net_interest_perc_revenues,2017,2017,0.031523106
0,country,SVN,gov_net_interest_perc_revenues,2017,2017,0.049440101
0,country,SLB,gov_net_interest_perc_revenues,2017,2017,0.003076923
0,country,SOM,gov_net_interest_perc_revenues,2017,2017,0
0,country,ZAF,gov_net_interest_perc_revenues,2017,2017,0.125885204
0,country,SSD,gov_net_interest_perc_revenues,2017,2017,0.00737244
0,country,ESP,gov_net_interest_perc_revenues,2017,2017,0.058776633
0,country,LKA,gov_net_interest_perc_revenues,2017,2017,0.399859749
0,country,SDN,gov_net_interest_perc_revenues,2017,2017,0.068535096
0,country,SUR,gov_net_interest_perc_revenues,2017,2017,0.124191462
0,country,SWE,gov_net_interest_perc_revenues,2017,2017,0.002348966
0,country,CHE,gov_net_interest_perc_revenues,2017,2017,0.004306201
0,country,SYR,gov_net_interest_perc_revenues,2017,2017,NA
0,country,TJK,gov_net_interest_perc_revenues,2017,2017,0.015504304
0,country,TZA,gov_net_interest_perc_revenues,2017,2017,0.101227551
0,country,THA,gov_net_interest_perc_revenues,2017,2017,0.023781157
0,country,TLS,gov_net_interest_perc_revenues,2017,2017,0.001179245
0,country,TGO,gov_net_interest_perc_revenues,2017,2017,0.081585211
